Date,Trap,Latitude,Longitude,Tavg,DewPoint,PrecipTotal,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS
2007-02-07,T002,41.95469,-87.800991,67.0,50.0,0.0,0,0,1,0,0,0,0
2007-08-24,T018,42.010412,-87.66214000000001,75.0,67.0,0.22,0,0,1,0,0,0,0
2007-07-25,T115,41.673408,-87.599862,77.5,60.5,0.0005,0,1,0,0,0,0,0
2013-07-19,T159,41.732984,-87.649642,85.0,69.5,0.2905,0,0,1,0,0,0,0
2013-06-09,T012,41.991429,-87.747113,73.0,56.5,0.0,0,0,1,0,0,0,0
2009-08-25,T900,41.974689,-87.890615,71.5,61.0,0.0,0,0,1,0,0,0,0
2009-12-06,T028,41.986921,-87.689778,61.5,49.0,0.001,0,0,1,0,0,0,0
2013-07-19,T903,41.957799,-87.930995,85.0,69.5,0.2905,0,0,0,1,0,0,0
2013-12-07,T147,41.932094,-87.700117,71.0,53.5,0.0,0,0,0,1,0,0,0
2009-10-07,T031,41.801497999999995,-87.763416,74.5,64.5,0.1,0,0,1,0,0,0,0
2013-06-14,T063,41.82561,-87.726549,67.0,50.5,0.0,0,0,0,1,0,0,0
2007-08-16,T115,41.673408,-87.599862,71.5,64.5,0.0,0,1,0,0,0,0,0
2013-08-08,T002,41.95469,-87.800991,73.0,55.5,0.0,0,0,1,0,0,0,0
2013-08-08,T030,41.899229999999996,-87.716788,73.0,55.5,0.0,0,0,0,1,0,0,0
2011-07-25,T231,41.98728,-87.666066,81.5,66.5,0.005,0,0,1,0,0,0,0
2007-08-22,T128,41.704572,-87.56566600000001,80.0,70.5,0.625,0,0,1,0,0,0,0
2007-09-18,T004,41.962728000000006,-87.748367,77.0,57.5,0.0,0,0,0,1,0,0,0
2007-01-08,T115,41.673408,-87.599862,80.5,62.5,0.0,0,1,0,0,0,0,0
2013-01-08,T046,41.891118,-87.65449100000001,71.5,55.5,0.0,0,0,1,0,0,0,0
2007-08-08,T128,41.704572,-87.56566600000001,80.5,71.5,0.075,0,1,0,0,0,0,0
2007-06-29,T148,42.01743,-87.68776899999999,63.5,55.5,0.0,0,0,1,0,0,0,0
2011-06-30,T114,41.798697,-87.736812,76.0,61.5,0.0155,0,0,0,1,0,0,0
2009-07-31,T226,41.793818,-87.654234,71.0,54.5,0.0,0,0,1,0,0,0,0
2007-08-08,T138,41.726465000000005,-87.585413,80.5,71.5,0.075,0,1,0,0,0,0,0
2009-06-19,T151,41.916265,-87.800515,76.5,67.5,2.42,0,0,1,0,0,0,0
2009-07-08,T155,41.776156,-87.778927,70.0,59.0,0.28,0,0,0,0,0,0,1
2009-06-22,T900,41.974689,-87.890615,79.5,67.0,0.075,0,0,1,0,0,0,0
2007-08-15,T048,41.867108,-87.654224,76.5,68.0,0.53,0,0,0,1,0,0,0
2013-06-21,T031,41.801497999999995,-87.763416,76.5,64.0,0.45,0,0,1,0,0,0,0
2013-07-25,T900,41.974689,-87.890615,69.5,53.0,0.0,0,0,0,1,0,0,0
2007-08-21,T060,41.823065,-87.67837800000001,77.5,70.0,0.0055,0,1,0,0,0,0,0
2007-06-29,T084,41.692555,-87.598865,63.5,55.5,0.0,0,0,1,0,0,0,0
2007-04-09,T153,41.907645,-87.760886,77.5,59.5,0.0,0,0,1,0,0,0,0
2007-07-18,T030,41.899229999999996,-87.716788,77.0,68.5,1.235,0,0,0,1,0,0,0
2009-09-25,T082,41.803422999999995,-87.642984,65.0,57.0,0.09,0,0,0,0,0,1,0
2009-12-06,T135,41.662014,-87.72460799999999,61.5,49.0,0.001,0,0,0,1,0,0,0
2009-07-31,T080,41.754676,-87.612922,71.0,54.5,0.0,0,1,0,0,0,0,0
2009-07-17,T028,41.986921,-87.689778,64.0,51.5,0.0005,0,0,0,1,0,0,0
2007-06-29,T030,41.899229999999996,-87.716788,63.5,55.5,0.0,0,0,1,0,0,0,0
2009-07-08,T003,41.964242,-87.757639,70.0,59.0,0.28,0,1,0,0,0,0,0
2009-09-14,T063,41.82561,-87.726549,71.5,55.5,0.0,0,1,0,0,0,0,0
2007-08-17,T212,41.680946,-87.535198,71.5,54.0,0.0,0,1,0,0,0,0,0
2011-07-29,T063,41.82561,-87.726549,79.5,68.0,0.53,0,0,1,0,0,0,0
2011-07-29,T008,42.008314,-87.77792099999999,79.5,68.0,0.53,0,0,1,0,0,0,0
2007-01-08,T050,41.919343,-87.694259,80.5,62.5,0.0,0,0,1,0,0,0,0
2013-08-08,T066,41.77166,-87.703047,73.0,55.5,0.0,0,0,0,1,0,0,0
2007-09-08,T200,41.678618,-87.559308,78.5,71.0,0.255,0,0,1,0,0,0,0
2007-09-18,T035,41.836644,-87.677737,77.0,57.5,0.0,0,1,0,0,0,0,0
2009-09-25,T012,41.991429,-87.747113,65.0,57.0,0.09,0,0,1,0,0,0,0
2009-07-31,T212,41.680946,-87.535198,71.0,54.5,0.0,0,0,0,0,0,0,1
2007-08-15,T074,41.822536,-87.66634300000001,76.5,68.0,0.53,0,0,0,1,0,0,0
2013-08-22,T069,41.768388,-87.678649,73.0,66.5,0.295,0,0,0,1,0,0,0
2009-07-17,T212,41.680946,-87.535198,64.0,51.5,0.0005,0,0,0,1,0,0,0
2013-08-22,T212,41.680946,-87.535198,73.0,66.5,0.295,0,0,1,0,0,0,0
2013-08-08,T089,41.723195000000004,-87.64997,73.0,55.5,0.0,0,0,1,0,0,0,0
2007-08-24,T034,41.843810999999995,-87.686763,75.0,67.0,0.22,0,1,0,0,0,0,0
2013-07-25,T102,41.750498,-87.605294,69.5,53.0,0.0,0,0,0,1,0,0,0
2007-09-19,T138,41.726465000000005,-87.585413,75.5,59.0,0.0,0,1,0,0,0,0,0
2009-07-08,T090,41.868077,-87.666901,70.0,59.0,0.28,0,0,1,0,0,0,0
2007-04-09,T012,41.991429,-87.747113,77.5,59.5,0.0,0,1,0,0,0,0,0
2011-06-17,T221,41.659112,-87.53869300000001,72.0,60.0,0.0,0,0,1,0,0,0,0
2009-07-17,T903,41.957799,-87.930995,64.0,51.5,0.0005,0,0,1,0,0,0,0
2009-06-15,T900,41.974689,-87.890615,68.0,49.0,0.0,0,0,0,1,0,0,0
2007-08-24,T037,41.921177,-87.79518,75.0,67.0,0.22,0,0,1,0,0,0,0
2007-11-07,T082,41.803422999999995,-87.642984,70.0,51.0,0.0,0,0,1,0,0,0,0
2007-12-09,T036,41.837084999999995,-87.729384,56.5,42.5,0.0,0,1,0,0,0,0,0
2013-09-19,T017,41.960615999999995,-87.777189,77.0,67.0,0.4205,0,1,0,0,0,0,0
2013-08-08,T080,41.754676,-87.612922,73.0,55.5,0.0,0,1,0,0,0,0,0
2011-12-08,T230,41.904194,-87.756155,72.5,58.0,0.0,0,0,1,0,0,0,0
2009-07-27,T158,41.682587,-87.707973,74.5,61.0,0.025,0,0,1,0,0,0,0
2007-08-22,T128,41.704572,-87.56566600000001,80.0,70.5,0.625,0,1,0,0,0,0,0
2013-09-26,T002,41.95469,-87.800991,64.0,52.0,0.0,0,1,0,0,0,0,0
2007-08-28,T212,41.680946,-87.535198,79.5,65.5,0.0,0,1,0,0,0,0,0
2009-12-06,T090,41.868077,-87.666901,61.5,49.0,0.001,0,0,1,0,0,0,0
2009-09-25,T152,41.846075,-87.716277,65.0,57.0,0.09,0,0,1,0,0,0,0
2007-05-09,T090,41.868077,-87.666901,80.0,62.5,0.0005,0,0,1,0,0,0,0
2013-01-08,T003,41.964242,-87.757639,71.5,55.5,0.0,0,1,0,0,0,0,0
2013-08-22,T233,42.009876,-87.807277,73.0,66.5,0.295,0,1,0,0,0,0,0
2007-07-08,T033,41.906638,-87.701431,82.5,73.0,0.685,0,1,0,0,0,0,0
2013-08-15,T033,41.906638,-87.701431,65.5,51.5,0.0,0,0,0,1,0,0,0
2009-08-13,T069,41.768388,-87.678649,74.0,55.0,0.0,0,0,1,0,0,0,0
2011-12-08,T031,41.801497999999995,-87.763416,72.5,58.0,0.0,0,1,0,0,0,0,0
2007-05-29,T129,41.891126,-87.61156,75.5,58.5,0.0,0,0,1,0,0,0,0
2011-12-08,T128,41.704572,-87.56566600000001,72.5,58.0,0.0,0,0,0,1,0,0,0
2011-05-08,T054,41.921965,-87.632085,76.5,68.0,0.001,0,1,0,0,0,0,0
2011-07-25,T030,41.899229999999996,-87.716788,81.5,66.5,0.005,0,0,1,0,0,0,0
2013-07-06,T227,41.728495,-87.60096300000001,60.5,44.5,0.0005,0,0,1,0,0,0,0
2009-07-31,T094,41.720848,-87.666014,71.0,54.5,0.0,0,1,0,0,0,0,0
2009-07-17,T073,41.773215,-87.60088,64.0,51.5,0.0005,0,0,0,1,0,0,0
2007-09-19,T138,41.726465000000005,-87.585413,75.5,59.0,0.0,0,1,0,0,0,0,0
2007-04-10,T077,41.778748,-87.586427,68.5,56.0,0.0,0,1,0,0,0,0,0
2009-06-26,T090,41.868077,-87.666901,78.5,60.5,0.0,0,0,1,0,0,0,0
2009-09-14,T223,41.973845000000004,-87.805059,71.5,55.5,0.0,0,0,0,1,0,0,0
2007-08-22,T115,41.673408,-87.599862,80.0,70.5,0.625,0,1,0,0,0,0,0
2013-08-08,T220,41.963976,-87.69181,73.0,55.5,0.0,0,0,1,0,0,0,0
2011-09-16,T903,41.957799,-87.930995,53.0,39.0,0.0,0,1,0,0,0,0,0
2013-08-07,T900,41.974689,-87.890615,78.5,70.5,0.6699999999999999,0,0,0,1,0,0,0
2013-12-07,T017,41.960615999999995,-87.777189,71.0,53.5,0.0,0,0,1,0,0,0,0
2013-07-25,T002,41.95469,-87.800991,69.5,53.0,0.0,0,0,0,1,0,0,0
2009-08-27,T135,41.662014,-87.72460799999999,64.5,60.5,1.0699999999999998,0,1,0,0,0,0,0
2007-04-10,T079,41.766202,-87.562889,68.5,56.0,0.0,0,0,0,1,0,0,0
2013-06-09,T011,41.944869,-87.832763,73.0,56.5,0.0,0,0,1,0,0,0,0
2011-07-15,T115,41.673408,-87.599862,79.0,60.0,0.0005,0,0,1,0,0,0,0
2013-12-09,T049,41.896282,-87.655232,72.5,58.5,0.0305,0,0,0,1,0,0,0
2007-11-07,T062,41.800737,-87.71188000000001,70.0,51.0,0.0,0,1,0,0,0,0,0
2009-10-07,T152,41.846075,-87.716277,74.5,64.5,0.1,0,0,0,1,0,0,0
2011-08-26,T012,41.991429,-87.747113,71.5,58.0,0.0,0,0,1,0,0,0,0
2013-08-07,T094B,41.71914,-87.669539,78.5,70.5,0.6699999999999999,0,0,1,0,0,0,0
2013-09-19,T065,41.778296999999995,-87.752411,77.0,67.0,0.4205,0,1,0,0,0,0,0
2013-07-25,T009,41.992478000000006,-87.862995,69.5,53.0,0.0,0,0,0,1,0,0,0
2007-01-08,T115,41.673408,-87.599862,80.5,62.5,0.0,0,0,0,0,1,0,0
2009-06-19,T200,41.678618,-87.559308,76.5,67.5,2.42,0,0,0,1,0,0,0
2007-07-08,T142,41.953067,-87.776792,82.5,73.0,0.685,0,1,0,0,0,0,0
2011-06-17,T114,41.798697,-87.736812,72.0,60.0,0.0,0,0,0,1,0,0,0
2009-03-09,T212,41.680946,-87.535198,66.0,54.5,0.0,0,0,0,1,0,0,0
2009-01-10,T200,41.678618,-87.559308,51.0,46.0,0.74,0,0,1,0,0,0,0
2013-09-26,T090,41.868077,-87.666901,64.0,52.0,0.0,0,0,1,0,0,0,0
2007-08-15,T152,41.846075,-87.716277,76.5,68.0,0.53,0,0,1,0,0,0,0
2007-11-07,T046,41.891118,-87.65449100000001,70.0,51.0,0.0,0,0,0,1,0,0,0
2013-09-19,T003,41.964242,-87.757639,77.0,67.0,0.4205,0,0,1,0,0,0,0
2009-05-28,T054,41.921965,-87.632085,59.0,51.0,0.0,0,0,0,1,0,0,0
2007-08-21,T086,41.688324,-87.676709,77.5,70.0,0.0055,0,0,1,0,0,0,0
2013-06-28,T212,41.680946,-87.535198,75.5,60.5,0.0805,0,0,1,0,0,0,0
2013-12-09,T233,42.009876,-87.807277,72.5,58.5,0.0305,0,0,1,0,0,0,0
2011-08-19,T043,41.857402,-87.694991,76.5,62.5,0.0,0,1,0,0,0,0,0
2009-07-31,T073,41.773215,-87.60088,71.0,54.5,0.0,0,1,0,0,0,0,0
2007-08-22,T115,41.673408,-87.599862,80.0,70.5,0.625,0,1,0,0,0,0,0
2013-01-08,T231,41.98728,-87.666066,71.5,55.5,0.0,0,0,1,0,0,0,0
2007-01-08,T115,41.673408,-87.599862,80.5,62.5,0.0,0,1,0,0,0,0,0
2011-06-17,T047,41.868142,-87.696269,72.0,60.0,0.0,0,0,0,1,0,0,0
2007-08-08,T138,41.726465000000005,-87.585413,80.5,71.5,0.075,0,1,0,0,0,0,0
2007-11-07,T081,41.821582,-87.62779599999999,70.0,51.0,0.0,0,0,0,1,0,0,0
2007-09-19,T085,41.721474,-87.648064,75.5,59.0,0.0,0,1,0,0,0,0,0
2011-06-30,T200,41.678618,-87.559308,76.0,61.5,0.0155,0,0,0,1,0,0,0
2007-07-18,T206,41.737052,-87.54306700000001,77.0,68.5,1.235,0,0,1,0,0,0,0
2013-08-15,T220,41.963976,-87.69181,65.5,51.5,0.0,0,0,1,0,0,0,0
2009-07-31,T039,41.911823999999996,-87.726737,71.0,54.5,0.0,0,1,0,0,0,0,0
2013-01-08,T013,41.923738,-87.785288,71.5,55.5,0.0,0,1,0,0,0,0,0
2009-06-19,T031,41.801497999999995,-87.763416,76.5,67.5,2.42,0,0,1,0,0,0,0
2013-01-08,T235,41.776428,-87.627096,71.5,55.5,0.0,0,0,0,1,0,0,0
2007-05-29,T015,41.974089,-87.824812,75.5,58.5,0.0,0,0,1,0,0,0,0
2009-06-22,T900,41.974689,-87.890615,79.5,67.0,0.075,0,0,1,0,0,0,0
2009-08-25,T903,41.957799,-87.930995,71.5,61.0,0.0,0,1,0,0,0,0,0
2007-07-19,T212,41.680946,-87.535198,73.0,62.5,0.085,0,0,1,0,0,0,0
2009-03-09,T144,41.94016,-87.794896,66.0,54.5,0.0,0,0,1,0,0,0,0
2011-05-08,T013,41.923738,-87.785288,76.5,68.0,0.001,0,1,0,0,0,0,0
2007-08-21,T144,41.94016,-87.794896,77.5,70.0,0.0055,0,1,0,0,0,0,0
2007-11-07,T043,41.857402,-87.694991,70.0,51.0,0.0,0,0,0,1,0,0,0
2007-11-07,T086,41.688324,-87.676709,70.0,51.0,0.0,0,0,1,0,0,0,0
2009-07-08,T221,41.659112,-87.53869300000001,70.0,59.0,0.28,0,0,1,0,0,0,0
2013-06-21,T230,41.904194,-87.756155,76.5,64.0,0.45,0,0,0,1,0,0,0
2007-08-22,T103,41.702723999999996,-87.536497,80.0,70.5,0.625,0,0,1,0,0,0,0
2009-05-06,T046,41.891118,-87.65449100000001,63.0,43.5,0.0,0,0,0,1,0,0,0
2007-07-19,T206,41.737052,-87.54306700000001,73.0,62.5,0.085,0,1,0,0,0,0,0
2007-07-18,T003,41.964242,-87.757639,77.0,68.5,1.235,0,1,0,0,0,0,0
2007-08-16,T115,41.673408,-87.599862,71.5,64.5,0.0,0,1,0,0,0,0,0
2009-12-06,T144,41.94016,-87.794896,61.5,49.0,0.001,0,0,0,1,0,0,0
2007-02-08,T085,41.721474,-87.648064,81.5,66.0,0.0,0,0,0,1,0,0,0
2007-01-08,T073,41.773215,-87.60088,80.5,62.5,0.0,0,0,0,1,0,0,0
2013-08-29,T900,41.974689,-87.890615,78.0,64.5,0.0,0,0,1,0,0,0,0
2007-09-18,T154,41.918704999999996,-87.752329,77.0,57.5,0.0,0,0,0,0,1,0,0
2011-06-30,T900,41.974689,-87.890615,76.0,61.5,0.0155,0,0,0,1,0,0,0
2009-05-28,T028,41.986921,-87.689778,59.0,51.0,0.0,0,0,1,0,0,0,0
2007-01-08,T077,41.778748,-87.586427,80.5,62.5,0.0,0,0,1,0,0,0,0
2009-07-31,T011,41.944869,-87.832763,71.0,54.5,0.0,0,0,0,1,0,0,0
2009-10-07,T148,42.01743,-87.68776899999999,74.5,64.5,0.1,0,0,1,0,0,0,0
2009-07-17,T090,41.868077,-87.666901,64.0,51.5,0.0005,0,0,0,1,0,0,0
2013-09-19,T900,41.974689,-87.890615,77.0,67.0,0.4205,0,1,0,0,0,0,0
2009-07-31,T900,41.974689,-87.890615,71.0,54.5,0.0,0,0,1,0,0,0,0
2013-08-29,T083,41.754292,-87.590773,78.0,64.5,0.0,0,0,1,0,0,0,0
2007-01-08,T012,41.991429,-87.747113,80.5,62.5,0.0,0,0,1,0,0,0,0
2011-07-29,T082,41.803422999999995,-87.642984,79.5,68.0,0.53,0,0,0,1,0,0,0
2011-12-09,T135,41.662014,-87.72460799999999,75.0,59.0,0.0,0,0,0,0,0,0,1
2011-05-08,T226,41.793818,-87.654234,76.5,68.0,0.001,0,0,1,0,0,0,0
2007-07-27,T219,41.966986999999996,-87.674677,77.0,67.5,0.10500000000000001,0,0,0,1,0,0,0
2009-07-24,T073,41.773215,-87.60088,72.5,59.5,0.165,0,0,0,1,0,0,0
2007-11-07,T019,41.94983,-87.69845699999999,70.0,51.0,0.0,0,0,1,0,0,0,0
2007-07-25,T115,41.673408,-87.599862,77.5,60.5,0.0005,0,1,0,0,0,0,0
2007-08-21,T035,41.836644,-87.677737,77.5,70.0,0.0055,0,0,1,0,0,0,0
2011-09-16,T225,41.743402,-87.731435,53.0,39.0,0.0,0,0,0,1,0,0,0
2013-08-15,T128,41.704572,-87.56566600000001,65.5,51.5,0.0,0,1,0,0,0,0,0
2009-08-13,T066,41.77166,-87.703047,74.0,55.0,0.0,0,0,1,0,0,0,0
2007-09-24,T002,41.95469,-87.800991,80.0,62.5,0.0,0,0,1,0,0,0,0
2007-07-08,T018,42.010412,-87.66214000000001,82.5,73.0,0.685,0,0,1,0,0,0,0
2009-08-25,T002,41.95469,-87.800991,71.5,61.0,0.0,0,0,0,1,0,0,0
2007-09-19,T206,41.737052,-87.54306700000001,75.5,59.0,0.0,0,0,0,0,0,0,1
2013-01-08,T062,41.800737,-87.71188000000001,71.5,55.5,0.0,0,0,1,0,0,0,0
2011-08-19,T151,41.916265,-87.800515,76.5,62.5,0.0,0,0,1,0,0,0,0
2013-06-27,T152,41.846075,-87.716277,78.0,66.0,0.755,0,0,1,0,0,0,0
2009-06-26,T151,41.916265,-87.800515,78.5,60.5,0.0,0,0,0,1,0,0,0
2013-12-09,T230,41.904194,-87.756155,72.5,58.5,0.0305,0,0,1,0,0,0,0
2009-05-28,T008,42.008314,-87.77792099999999,59.0,51.0,0.0,0,0,1,0,0,0,0
2013-08-15,T228,41.951865999999995,-87.72505699999999,65.5,51.5,0.0,0,0,0,1,0,0,0
2007-09-10,T027,41.984809000000006,-87.728492,63.5,44.0,0.0,0,0,1,0,0,0,0
2007-01-08,T151,41.916265,-87.800515,80.5,62.5,0.0,0,0,1,0,0,0,0
2011-12-09,T138,41.726465000000005,-87.585413,75.0,59.0,0.0,0,0,0,1,0,0,0
2011-11-07,T228,41.951865999999995,-87.72505699999999,80.0,70.5,0.26,0,0,1,0,0,0,0
2013-12-09,T158,41.682587,-87.707973,72.5,58.5,0.0305,0,0,1,0,0,0,0
2007-01-08,T115,41.673408,-87.599862,80.5,62.5,0.0,0,1,0,0,0,0,0
2009-08-13,T900,41.974689,-87.890615,74.0,55.0,0.0,0,0,1,0,0,0,0
2007-08-17,T138,41.726465000000005,-87.585413,71.5,54.0,0.0,0,1,0,0,0,0,0
2013-06-21,T232,41.912563,-87.66805500000001,76.5,64.0,0.45,0,0,0,1,0,0,0
2007-06-09,T115,41.673408,-87.599862,78.5,66.5,0.13,0,0,1,0,0,0,0
2007-04-10,T144,41.94016,-87.794896,68.5,56.0,0.0,0,0,1,0,0,0,0
2007-01-08,T096,41.731922,-87.677512,80.5,62.5,0.0,0,0,1,0,0,0,0
2009-08-25,T160,41.903002,-87.68826700000001,71.5,61.0,0.0,0,0,1,0,0,0,0
2011-06-17,T159,41.732984,-87.649642,72.0,60.0,0.0,0,0,0,1,0,0,0
2007-11-07,T049,41.896282,-87.655232,70.0,51.0,0.0,0,0,1,0,0,0,0
2013-08-08,T028,41.986921,-87.689778,73.0,55.5,0.0,0,1,0,0,0,0,0
2011-10-06,T900,41.974689,-87.890615,60.5,56.0,0.48,0,0,0,1,0,0,0
2007-08-16,T128,41.704572,-87.56566600000001,71.5,64.5,0.0,0,1,0,0,0,0,0
2007-08-15,T082,41.803422999999995,-87.642984,76.5,68.0,0.53,0,0,1,0,0,0,0
2007-01-08,T025,41.979243,-87.750938,80.5,62.5,0.0,0,0,1,0,0,0,0
2011-08-26,T138,41.726465000000005,-87.585413,71.5,58.0,0.0,0,0,0,1,0,0,0
2009-08-25,T212,41.680946,-87.535198,71.5,61.0,0.0,0,0,1,0,0,0,0
2013-08-08,T235,41.776428,-87.627096,73.0,55.5,0.0,0,0,1,0,0,0,0
2011-12-08,T003,41.964242,-87.757639,72.5,58.0,0.0,0,1,0,0,0,0,0
2013-01-08,T008,42.008314,-87.77792099999999,71.5,55.5,0.0,0,0,1,0,0,0,0
2009-09-25,T159,41.732984,-87.649642,65.0,57.0,0.09,0,0,0,1,0,0,0
2011-06-17,T046,41.891118,-87.65449100000001,72.0,60.0,0.0,0,0,1,0,0,0,0
2007-08-24,T160,41.903002,-87.68826700000001,75.0,67.0,0.22,0,1,0,0,0,0,0
2011-12-08,T039,41.911823999999996,-87.726737,72.5,58.0,0.0,0,0,1,0,0,0,0
2013-09-19,T151,41.916265,-87.800515,77.0,67.0,0.4205,0,0,0,1,0,0,0
2007-01-08,T049,41.896282,-87.655232,80.5,62.5,0.0,0,1,0,0,0,0,0
2007-08-17,T212,41.680946,-87.535198,71.5,54.0,0.0,0,0,0,0,1,0,0
2011-09-30,T017,41.960615999999995,-87.777189,52.0,41.5,0.13,0,0,1,0,0,0,0
2009-06-07,T003,41.964242,-87.757639,73.5,54.0,0.0,0,0,0,1,0,0,0
2007-07-18,T015,41.974089,-87.824812,77.0,68.5,1.235,0,1,0,0,0,0,0
2007-09-10,T128,41.704572,-87.56566600000001,63.5,44.0,0.0,0,0,1,0,0,0,0
2007-08-15,T005,41.942114000000004,-87.776385,76.5,68.0,0.53,0,0,1,0,0,0,0
2009-02-06,T102,41.750498,-87.605294,55.0,46.5,0.09,0,0,0,1,0,0,0
2007-09-08,T200,41.678618,-87.559308,78.5,71.0,0.255,0,0,1,0,0,0,0
2011-10-06,T900,41.974689,-87.890615,60.5,56.0,0.48,0,0,1,0,0,0,0
2007-01-08,T219,41.966986999999996,-87.674677,80.5,62.5,0.0,0,0,1,0,0,0,0
2011-05-08,T094,41.720848,-87.666014,76.5,68.0,0.001,0,0,0,1,0,0,0
2013-06-21,T062,41.800737,-87.71188000000001,76.5,64.0,0.45,0,0,1,0,0,0,0
2009-07-08,T046,41.891118,-87.65449100000001,70.0,59.0,0.28,0,1,0,0,0,0,0
2009-06-26,T144,41.94016,-87.794896,78.5,60.5,0.0,0,0,0,1,0,0,0
2009-07-31,T200,41.678618,-87.559308,71.0,54.5,0.0,0,0,0,1,0,0,0
2009-06-26,T094,41.720848,-87.666014,78.5,60.5,0.0,0,0,0,1,0,0,0
2011-07-29,T900,41.974689,-87.890615,79.5,68.0,0.53,0,0,1,0,0,0,0
2011-06-24,T054,41.921965,-87.632085,64.0,55.5,0.0,0,0,0,1,0,0,0
2007-04-10,T081,41.821582,-87.62779599999999,68.5,56.0,0.0,0,0,1,0,0,0,0
2007-08-28,T115,41.673408,-87.599862,79.5,65.5,0.0,0,1,0,0,0,0,0
2011-06-30,T128,41.704572,-87.56566600000001,76.0,61.5,0.0155,0,0,0,1,0,0,0
2007-08-24,T079,41.766202,-87.562889,75.0,67.0,0.22,0,0,1,0,0,0,0
2009-06-07,T031,41.801497999999995,-87.763416,73.5,54.0,0.0,0,0,1,0,0,0,0
2013-08-08,T209,41.740641,-87.546587,73.0,55.5,0.0,0,0,1,0,0,0,0
2009-05-06,T047,41.868142,-87.696269,63.0,43.5,0.0,0,0,1,0,0,0,0
2011-07-25,T065,41.778296999999995,-87.752411,81.5,66.5,0.005,0,0,0,1,0,0,0
2013-07-25,T114,41.798697,-87.736812,69.5,53.0,0.0,0,0,1,0,0,0,0
2013-07-19,T089,41.723195000000004,-87.64997,85.0,69.5,0.2905,0,0,0,1,0,0,0
2007-07-08,T160,41.903002,-87.68826700000001,82.5,73.0,0.685,0,0,1,0,0,0,0
2013-09-26,T221,41.659112,-87.53869300000001,64.0,52.0,0.0,0,0,0,1,0,0,0
2007-09-19,T161,41.719059,-87.675088,75.5,59.0,0.0,0,0,1,0,0,0,0
2007-01-08,T017,41.960615999999995,-87.777189,80.5,62.5,0.0,0,0,0,1,0,0,0
2007-09-24,T218,41.948167,-87.730698,80.0,62.5,0.0,0,1,0,0,0,0,0
2009-07-17,T151,41.916265,-87.800515,64.0,51.5,0.0005,0,0,1,0,0,0,0
2009-07-27,T900,41.974689,-87.890615,74.5,61.0,0.025,0,0,1,0,0,0,0
2013-12-07,T049,41.896282,-87.655232,71.0,53.5,0.0,0,0,0,1,0,0,0
2007-01-08,T092,41.869215999999994,-87.627561,80.5,62.5,0.0,0,0,1,0,0,0,0
2009-07-27,T159,41.732984,-87.649642,74.5,61.0,0.025,0,1,0,0,0,0,0
2013-08-29,T232,41.912563,-87.66805500000001,78.0,64.5,0.0,0,0,1,0,0,0,0
2007-12-09,T097,41.644612,-87.60449799999999,56.5,42.5,0.0,0,0,1,0,0,0,0
2011-08-26,T220,41.963976,-87.69181,71.5,58.0,0.0,0,0,1,0,0,0,0
2007-02-08,T138,41.726465000000005,-87.585413,81.5,66.0,0.0,0,0,1,0,0,0,0
2011-06-30,T114,41.798697,-87.736812,76.0,61.5,0.0155,0,0,1,0,0,0,0
2009-09-14,T080,41.754676,-87.612922,71.5,55.5,0.0,0,0,1,0,0,0,0
2011-05-08,T138,41.726465000000005,-87.585413,76.5,68.0,0.001,0,0,1,0,0,0,0
2013-07-25,T159,41.732984,-87.649642,69.5,53.0,0.0,0,0,0,1,0,0,0
2013-12-09,T066,41.77166,-87.703047,72.5,58.5,0.0305,0,0,1,0,0,0,0
2009-06-07,T039,41.911823999999996,-87.726737,73.5,54.0,0.0,0,0,1,0,0,0,0
2007-06-29,T090,41.868077,-87.666901,63.5,55.5,0.0,0,1,0,0,0,0,0
2007-04-10,T028,41.986921,-87.689778,68.5,56.0,0.0,0,1,0,0,0,0,0
2007-08-15,T009,41.981964000000005,-87.812827,76.5,68.0,0.53,0,1,0,0,0,0,0
2009-07-24,T066,41.77166,-87.703047,72.5,59.5,0.165,0,1,0,0,0,0,0
2013-09-19,T047,41.868142,-87.696269,77.0,67.0,0.4205,0,0,1,0,0,0,0
2007-08-22,T086,41.688324,-87.676709,80.0,70.5,0.625,0,1,0,0,0,0,0
2009-07-27,T900,41.974689,-87.890615,74.5,61.0,0.025,0,0,0,1,0,0,0
2009-07-31,T225,41.743402,-87.731435,71.0,54.5,0.0,0,0,1,0,0,0,0
2011-11-07,T232,41.912563,-87.66805500000001,80.0,70.5,0.26,0,0,0,1,0,0,0
2009-10-07,T063,41.82561,-87.726549,74.5,64.5,0.1,0,0,0,1,0,0,0
2013-08-29,T233,42.009876,-87.807277,78.0,64.5,0.0,0,0,1,0,0,0,0
2013-08-07,T232,41.912563,-87.66805500000001,78.5,70.5,0.6699999999999999,0,0,1,0,0,0,0
2009-07-27,T200,41.678618,-87.559308,74.5,61.0,0.025,0,0,0,1,0,0,0
2009-07-24,T039,41.911823999999996,-87.726737,72.5,59.5,0.165,0,0,1,0,0,0,0
2013-06-28,T077,41.778748,-87.586427,75.5,60.5,0.0805,0,0,1,0,0,0,0
